ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P419_N,P419_NOM,P419_COD,P420_CANT_ENT,P420_CANT_DEC,P420_UM,P420_UM_COD,P420_EQUIV,P421_1_CANT_ENT,P421_1_CANT_DEC,P421_1_PREC_ENT,P421_1_PREC_DEC,P421_1_VAL,P421_1_PRE_KG,P421_2_CANT_ENT,P421_2_CANT_DEC,P421_3_CANT_ENT,P421_3_CANT_DEC,OMICAP400_04
2019.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00545,00016,2,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,20.0,00,KILO,12,1.0,0.0,00,, ,,,20.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00545,00024,3,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,50.0,00,KILO,12,1.0,0.0,00,, ,,,50.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00545,00036,5,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,40.0,00,KILO,12,1.0,0.0,00,, ,,,40.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00545,00054,7,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,20.0,00,KILO,12,1.0,0.0,00,, ,,,20.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00545,00085,10,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,50.0,00,KILO,12,1.0,0.0,00,, ,,,50.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00545,00105,12,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,20.0,00,KILO,12,1.0,0.0,00,, ,,,20.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00545,00118,14,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,40.0,00,KILO,12,1.0,0.0,00,, ,,,40.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00553,00005,1,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,10.0,00,KILO,12,1.0,0.0,00,, ,,,10.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00553,00023,3,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,180.0,00,KILO,12,1.0,180.0,00,7.0,00,1260.0,7.0,0.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00553,00029,4,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,33.0,00,KILO,12,1.0,13.0,00,10.0,00,130.0,10.0,14.0,00,6.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00553,00056,7,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,85.0,00,KILO,12,1.0,80.0,00,7.0,00,560.0,7.0,5.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00553,00062,8,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,348.0,00,KILO,12,1.0,348.0,00,7.0,00,2436.0,7.0,0.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00553,00091,12,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,130.0,00,KILO,12,1.0,0.0,00,, ,,,130.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00553,00103,13,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,6.0,00,KILO,12,1.0,0.0,00,, ,,,6.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00553,00117,14,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,12.0,00,KILO,12,1.0,0.0,00,, ,,,12.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,07,SONDOR,00569,00006,2,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,60.0,00,KILO,12,1.0,50.0,00,12.0,00,600.0,12.0,10.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,07,SONDOR,00569,00016,4,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,550.0,00,KILO,12,1.0,500.0,00,12.0,00,6000.0,12.0,50.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,07,SONDOR,00569,00065,9,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,18.0,00,KILO,12,1.0,8.0,00,12.0,00,96.0,12.0,5.0,00,5.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,07,SONDOR,00569,00072,10,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,50.0,00,KILO,12,1.0,30.0,00,12.0,00,360.0,12.0,20.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00580,00036,7,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,96.0,00,KILO,12,1.0,96.0,00,10.0,00,960.0,10.0,0.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00580,00047,9,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,300.0,00,KILO,12,1.0,300.0,00,10.0,00,3000.0,10.0,0.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00580,00065,13,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,45.0,00,UNIDAD,24,1.0,45.0,00,10.0,00,450.0,10.0,0.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00580,00072,14,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,810.0,00,KILO,12,1.0,810.0,00,10.0,00,8100.0,10.0,0.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00583,00039,4,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,60.0,00,KILO,12,1.0,45.0,00,12.0,00,540.0,12.0,12.0,00,3.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00583,00123,12,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,30.0,00,KILO,12,1.0,20.0,00,15.0,00,300.0,15.0,8.0,00,2.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00583,00136,13,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,18.0,00,KILO,12,1.0,0.0,00,, ,,,18.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00583,00146,14,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,9.0,00,KILO,12,1.0,7.0,00,10.0,00,70.0,10.0,2.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00584,00066,9,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,35.0,00,KILO,12,1.0,0.0,00,, ,,,30.0,00,5.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00596,00048,5,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,15.0,00,UNIDAD,24,1.0,0.0,00,, ,,,15.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00596,00072,9,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,30.0,00,UNIDAD,24,0.5,0.0,00,, ,,,25.0,00,5.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00596,00124,13,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,25.0,00,UNIDAD,24,1.0,3.0,00,15.0,00,45.0,15.0,20.0,00,2.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00598,00034,4,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,7.0,00,UNIDAD,24,1.0,0.0,00,, ,,,7.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00598,00073,11,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,7.0,00,UNIDAD,24,1.0,0.0,00,, ,,,7.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,02,CANCHAQUE,00615,00134,11,,Completa,Costa,Costa Norte,134.25198938992042,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,120.0,00,KILO,12,1.0,80.0,00,8.0,00,640.0,8.0,40.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00670,00052,8,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,25.0,00,KILO,12,1.0,15.0,00,12.0,00,180.0,12.0,10.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00670,00084,12,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,82.0,00,KILO,12,1.0,60.0,00,12.0,00,720.0,12.0,22.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00670,00095,13,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,30.0,00,KILO,12,1.0,0.0,00,, ,,,30.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00735,00003,1,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,10.0,00,KILO,12,1.0,0.0,00,, ,,,10.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00735,00012,2,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,45.0,00,KILO,12,1.0,0.0,00,, ,,,45.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00735,00019,3,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,8.0,00,KILO,12,1.0,0.0,00,, ,,,8.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00735,00050,8,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,20.0,00,KILO,12,1.0,0.0,00,, ,,,20.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00735,00064,10,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,12.0,00,KILO,12,1.0,0.0,00,, ,,,12.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00735,00093,14,,Completa,Sierra,Sierra Norte,73.38035714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,30.0,00,KILO,12,1.0,0.0,00,, ,,,30.0,00,0.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00741,00029,4,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,45.0,00,KILO,12,1.0,0.0,00,, ,,,30.0,00,15.0,00, 
2019.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00741,00038,6,,Completa,Sierra,Sierra Norte,79.02499999999999,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,80.0,00,KILO,12,1.0,50.0,00,10.0,00,500.0,10.0,20.0,00,10.0,00, 
2019.0,20,PIURA,04,MORROPON,09,SANTO DOMINGO,00824,00011,1,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,50.0,00,KILO,12,1.0,40.0,00,12.0,00,480.0,12.0,10.0,00,0.0,00, 
2019.0,20,PIURA,04,MORROPON,09,SANTO DOMINGO,00824,00016,2,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,100.0,00,KILO,12,1.0,50.0,00,12.0,00,600.0,12.0,40.0,00,10.0,00, 
2019.0,20,PIURA,04,MORROPON,09,SANTO DOMINGO,00824,00045,5,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,50.0,00,KILO,12,1.0,40.0,00,12.0,00,480.0,12.0,10.0,00,0.0,00, 
2019.0,20,PIURA,04,MORROPON,09,SANTO DOMINGO,00824,00108,13,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,100.0,00,KILO,12,1.0,80.0,00,12.0,00,960.0,12.0,20.0,00,0.0,00, 
2019.0,20,PIURA,04,MORROPON,03,CHALACO,00830,00007,1,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,30.0,00,KILO,12,1.0,0.0,00,, ,,,30.0,00,0.0,00, 
2019.0,20,PIURA,04,MORROPON,03,CHALACO,00830,00015,2,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,100.0,00,KILO,12,1.0,0.0,00,, ,,,100.0,00,0.0,00, 
2019.0,20,PIURA,04,MORROPON,03,CHALACO,00830,00043,4,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,30.0,00,KILO,12,1.0,0.0,00,, ,,,30.0,00,0.0,00, 
2019.0,20,PIURA,04,MORROPON,03,CHALACO,00830,00044,5,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,40.0,00,KILO,12,1.0,0.0,00,, ,,,40.0,00,0.0,00, 
2019.0,20,PIURA,04,MORROPON,03,CHALACO,00830,00054,6,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,50.0,00,KILO,12,1.0,0.0,00,, ,,,50.0,00,0.0,00, 
2019.0,20,PIURA,04,MORROPON,03,CHALACO,00830,00067,7,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,17.0,00,KILO,12,1.0,0.0,00,, ,,,17.0,00,0.0,00, 
2019.0,20,PIURA,04,MORROPON,03,CHALACO,00830,00078,8,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,20.0,00,KILO,12,1.0,0.0,00,, ,,,20.0,00,0.0,00, 
2019.0,20,PIURA,04,MORROPON,03,CHALACO,00830,00079,9,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,100.0,00,KILO,12,1.0,0.0,00,, ,,,100.0,00,0.0,00, 
2019.0,20,PIURA,04,MORROPON,03,CHALACO,00830,00088,10,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,70.0,00,KILO,12,1.0,0.0,00,, ,,,70.0,00,0.0,00, 
2019.0,20,PIURA,04,MORROPON,03,CHALACO,00830,00097,11,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,50.0,00,KILO,12,1.0,0.0,00,, ,,,50.0,00,0.0,00, 
2019.0,20,PIURA,04,MORROPON,03,CHALACO,00830,00106,12,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,30.0,00,KILO,12,1.0,0.0,00,, ,,,30.0,00,0.0,00, 
2019.0,20,PIURA,04,MORROPON,03,CHALACO,00830,00117,14,,Completa,Sierra,Sierra Norte,73.38035714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,30.0,00,KILO,12,1.0,0.0,00,, ,,,30.0,00,0.0,00, 
2019.0,20,PIURA,04,MORROPON,10,YAMANGO,00860,00004,1,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,30.0,00,KILO,12,1.0,15.0,00,12.0,00,180.0,12.0,10.0,00,5.0,00, 
2019.0,20,PIURA,04,MORROPON,10,YAMANGO,00860,00019,2,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,30.0,00,KILO,12,1.0,10.0,00,15.0,00,150.0,15.0,10.0,00,10.0,00, 
2019.0,20,PIURA,04,MORROPON,10,YAMANGO,00860,00124,13,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,72.0,00,KILO,12,1.0,40.0,00,12.0,00,480.0,12.0,20.0,00,12.0,00, 
2019.0,20,PIURA,04,MORROPON,06,SALITRAL,00924,00037,5,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,2.0,00,UNIDAD,24,1.0,0.0,00,, ,,,2.0,00,0.0,00, 
2019.0,20,PIURA,01,PIURA,11,LAS LOMAS,00938,00015,2,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,62.0,00,KILO,12,1.0,20.0,00,10.0,00,200.0,10.0,42.0,00,0.0,00, 
2019.0,20,PIURA,01,PIURA,11,LAS LOMAS,00940,00020,4,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,26.0,00,KILO,12,1.0,0.0,00,, ,,,26.0,00,0.0,00, 
2019.0,20,PIURA,01,PIURA,11,LAS LOMAS,00940,00085,13,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,26.0,00,KILO,12,1.0,15.0,00,10.0,00,150.0,10.0,11.0,00,0.0,00, 
2019.0,14,LAMBAYEQUE,03,LAMBAYEQUE,07,MOTUPE,01328,00012,1,,Completa,Costa,Costa Norte,60.99184149184149,Pequeños y medianos productores/as agropecuarios/as,,Pase,¿Pecuaria?,1.0,CUAJADA,4203.0,600.0,00,UNIDAD,24,0.25,550.0,00,2.0,50,1375.0,10.0,50.0,00,0.0,00, 
2019.0,14,LAMBAYEQUE,03,LAMBAYEQUE,07,MOTUPE,01328,00160,14,,Completa,Costa,Costa Norte,60.99184149184149,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,20.0,00,KILO,12,1.0,0.0,00,, ,,,20.0,00,0.0,00, 
2019.0,14,LAMBAYEQUE,03,LAMBAYEQUE,10,SALAS,01347,00006,1,,Completa,Costa,Costa Norte,60.99184149184149,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,45.0,00,KILO,12,1.0,0.0,00,, ,,,45.0,00,0.0,00, 
2019.0,14,LAMBAYEQUE,03,LAMBAYEQUE,10,SALAS,01347,00053,7,,Completa,Costa,Costa Norte,60.99184149184149,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,45.0,00,KILO,12,1.0,0.0,00,, ,,,45.0,00,0.0,00, 
2019.0,14,LAMBAYEQUE,03,LAMBAYEQUE,10,SALAS,01347,00085,12,,Completa,Costa,Costa Norte,60.99184149184149,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,45.0,00,KILO,12,1.0,0.0,00,, ,,,45.0,00,0.0,00, 
2019.0,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01376,00001,1,,Completa,Costa,Costa Norte,56.63528138528139,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,42.0,50,KILO,12,1.0,0.0,00,, ,,,35.0,50,7.0,00, 
2019.0,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01376,00055,7,,Completa,Costa,Costa Norte,56.63528138528139,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,20.0,00,KILO,12,1.0,0.0,00,, ,,,20.0,00,0.0,00, 
2019.0,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01376,00077,9,,Completa,Costa,Costa Norte,56.63528138528139,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,24.0,00,KILO,12,1.0,0.0,00,, ,,,24.0,00,0.0,00, 
2019.0,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01376,00109,13,,Completa,Costa,Costa Norte,56.63528138528139,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,15.0,00,UNIDAD,24,1.0,0.0,00,, ,,,15.0,00,0.0,00, 
2019.0,14,LAMBAYEQUE,03,LAMBAYEQUE,09,PACORA,01397,00047,5,,Completa,Costa,Costa Norte,56.63528138528139,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,11.0,25,KILO,12,1.0,0.0,00,, ,,,11.0,25,0.0,00, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01591,00016,2,,Completa,Sierra,Sierra Norte,27.722222222222225,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,150.0,00,KILO,12,1.0,100.0,00,8.0,00,800.0,8.0,50.0,00,0.0,00, 
2019.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01591,00039,4,,Completa,Sierra,Sierra Norte,27.722222222222225,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,50.0,00,KILO,12,1.0,0.0,00,, ,,,30.0,00,20.0,00, 
